"user_genome","Product.Prediction","BiG.SCAPE.class"
"SRR7629281rbin.14","NRPS","NRPS"
"SRR7102015rbin.11","NRPS","NRPS"
"S390bin.30","arylpolyene","Others"
"SRR11836410bin.24","NRPS","NRPS"
"Z4jian_bin.4","terpene","Terpene"
"S324bin.7","T3PKS","PKSother"
"SRR7026202rbin.1","NRPS-like","NRPS"
"SRR6185437rbin.98","NRPS","NRPS"
"SRR6517654rbin.5","NRPS.T1PKS","PKS-NRP_Hybrids"
"SRR11678612bin.9","RRE-containing","RiPPs"
"SRR10011783bin.1","RiPP-like","RiPPs"
"SRR8879135rbin.48","ranthipeptide","RiPPs"
"SRR5918958rbin.1","T3PKS","PKSother"
"SRR5665647rbin.14","betalactone","Others"
"SRR12473541bin.1","NRPS","NRPS"
"SRR5468419rbin.24","RiPP-like","RiPPs"
"SRR3988264rbin.2","NRPS-like","NRPS"
"SRR11678224bin.5","ectoine","Others"
"SRR5855413rbin.2","terpene","Terpene"
"zpcx_11bin.2","RRE-containing","RiPPs"
"SRR10360623bin.32","NRPS-like","NRPS"
"SRR11742962bin.57","RiPP-like","RiPPs"
"SRR7011991rbin.1","NRPS","NRPS"
"SRR11719862bin.21","terpene","Terpene"
"SRR11467474bin.10","ectoine","Others"
"SRR5579862rbin.18","terpene","Terpene"
"S390bin.21","redox-cofactor","Others"
"SRR1955040rbin.15","ladderane","Others"
"SRR8558721rbin.6","lanthipeptide-class-i","RiPPs"
"S387bin.42","NRPS","NRPS"
"SRR9691051rbin.5","siderophore","Others"
"zpcx_33bin.19","T3PKS","PKSother"
"S50rbin.6","NRPS-like","NRPS"
"S264bin.7","terpene","Terpene"
"SRR5690554rbin.62","terpene","Terpene"
"SRR10159352bin.2","transAT-PKS-like","PKSother"
"SRR7497548rbin.4","NRPS-like","NRPS"
"SRR6202046rbin.7","T1PKS","PKSI"
"SRR1926113rbin.6","transAT-PKS-like","PKSother"
"SRR7448274rbin.9","ectoine","Others"
"D3rbin.13","RiPP-like","RiPPs"
"SRR5262248rbin.23","NRPS-like","NRPS"
"SRR5209021rbin.2","NRPS","NRPS"
"GM1bin.21","terpene","Terpene"
"S262bin.14","NRPS","NRPS"
"SRR5437660rbin.6","terpene","Terpene"
"SRR3989338rbin.231","RiPP-like","RiPPs"
"SRR11051938bin.5","NRPS","NRPS"
"zpcx_8rbin.30","T1PKS","PKSI"
"SRR8558721rbin.5","NRPS","NRPS"
"S56rbin.16","RiPP-like","RiPPs"
"S329bin.14","NRPS-like","NRPS"
"SRR12676702bin.16","NRPS","NRPS"
"SRR5829696rbin.1","phosphonate","Others"
"SRR10376087bin.53","hglE-KS","PKSother"
"SRR11467478bin.2","NRPS","NRPS"
"S286bin.2","betalactone","Others"
"S244bin.53","RiPP-like","RiPPs"
"SRR5579884rbin.50","terpene","Terpene"
"SRR5210214rbin.13","terpene","Terpene"
"SRR12688413bin.13","indole","Others"
"S308bin.7","lassopeptide","RiPPs"
"SRR7968381rbin.1","ranthipeptide","RiPPs"
"SRR12170508bin.11","T3PKS","PKSother"
"SRR11622295bin.13","NRPS-like","NRPS"
"SRR13115018bin.40","terpene","Terpene"
"SRR7975446rbin.2","RRE-containing","RiPPs"
"SRR9650391rbin.9","terpene","Terpene"
"SRR5947209rbin.11","NRPS","NRPS"
"S173bin.4","RRE-containing","RiPPs"
"SRR7457709rbin.4","NRPS","NRPS"
"SRR7976149rbin.9","NRPS","NRPS"
"SRR10376087bin.115","lassopeptide","RiPPs"
"SRR9656168rbin.3","NRPS","NRPS"
"SRR8879137rbin.12","RiPP-like","RiPPs"
"SRR6185437rbin.6","lanthipeptide-class-iv","RiPPs"
"zpcx_11bin.6","NRPS","NRPS"
"SRR5579875rbin.45","other","Others"
"S50rbin.10","terpene","Terpene"
"SRR8549365rbin.23","terpene","Terpene"
"SRR12927892bin.24","hserlactone","Others"
"SRR5271165rbin.1","T3PKS","PKSother"
"SRR8438987rbin.18","amglyccycl","Saccharides"
"S5rebin.30","redox-cofactor","Others"
"SRR6241674rbin.1","NRPS.NRPS-like.T1PKS","PKS-NRP_Hybrids"
"SRR5855411rbin.8","NRPS-like","NRPS"
"S404bin.9","NRPS","NRPS"
"SRR10998593bin.14","terpene","Terpene"
"Z1xia_Bbin.7","RiPP-like","RiPPs"
"SRR8439262rbin.4","terpene","Terpene"
"SRR11836412bin.13","terpene","Terpene"
"SRR9044097rbin.16","T1PKS","PKSI"
"SRR7448260rbin.16","arylpolyene","Others"
"SRR3989344rbin.462","terpene","Terpene"
"SRR10954965bin.19","terpene","Terpene"
"SRR11679235bin.13","RRE-containing","RiPPs"
"S326bin.10","NRPS","NRPS"
"SRR3985390rbin.14","T3PKS","PKSother"
"S191bin.7","NRPS","NRPS"
"SRR3984957rbin.7","T3PKS","PKSother"
"SRR12681510bin.4","RiPP-like","RiPPs"
"S285bin.3","betalactone","Others"
"SRR8558719rbin.9","terpene","Terpene"
"SRR5262248rbin.8","proteusin","RiPPs"
"SRR7976076rbin.23","NRPS-like.T1PKS","PKS-NRP_Hybrids"
"S5rebin.10","NRPS","NRPS"
"SRR8442864rbin.6","terpene","Terpene"
"SRR9650533rbin.11","ranthipeptide","RiPPs"
"SRR12681510bin.41","arylpolyene","Others"
"SRR2902415rbin.20","NRPS","NRPS"
"BRice_133bin.1","terpene","Terpene"
"S238bin.6","NRPS-like","NRPS"
"SRR11467478bin.13","terpene","Terpene"
"SRR5195127rbin.11","RiPP-like","RiPPs"
"SRR3954448rbin.8","lanthipeptide-class-i","RiPPs"
"S244bin.54","arylpolyene","Others"
"S262bin.22","arylpolyene","Others"
"SRR7003761rbin.5","ectoine","Others"
"SRR7042382rbin.3","T3PKS","PKSother"
"zpcx_6rbin.8","RiPP-like","RiPPs"
"SRR12418386bin.1","NRPS","NRPS"
"SRR3985624rbin.48","T3PKS","PKSother"
"S182bin.5","NRPS","NRPS"
"SRR5195109rbin.28","terpene","Terpene"
"SRR3401951rbin.3","NRPS-like","NRPS"
"SRR11622295bin.21","RiPP-like","RiPPs"
"zpcx_11bin.14","NRPS","NRPS"
"SRR10360619bin.15","NRPS-like","NRPS"
"SRR6517655rbin.2","NRPS","NRPS"
"SRR11835574bin.14","redox-cofactor","Others"
"S406bin.2","T3PKS","PKSother"
"S387bin.20","T3PKS","PKSother"
"SRR3402028rbin.5","NRPS-like","NRPS"
"SRR5437660rbin.6","NRPS","NRPS"
"SRR11742949bin.33","NRPS","NRPS"
"SRR9009774bin.385","terpene","Terpene"
"SRR2901746rbin.24","ectoine","Others"
"S179bin.38","NRPS-like","NRPS"
"neis43rebin.3","T1PKS","PKSI"
"SRR12170514bin.51","other","Others"
"S268bin.17","siderophore","Others"
"SRR11285378bin.17","lassopeptide","RiPPs"
"SRR8438992rbin.17","ectoine","Others"
"SRR11835640bin.30","NRPS","NRPS"
"SRR6266850rbin.17","NRPS","NRPS"
"SRR10695388bin.1","siderophore","Others"
"SRR3990173rbin.71","terpene","Terpene"
"S284bin.10","RiPP-like","RiPPs"
"SRR5468419rbin.43","RiPP-like","RiPPs"
"SRR1586269rbin.17","arylpolyene","Others"
"SRR5699024rbin.39","ectoine","Others"
"SRR12418382bin.1","terpene","Terpene"
"SRR5271165rbin.4","RiPP-like","RiPPs"
"SRR7975446rbin.6","ladderane","Others"
"SRR5581483rbin.160","T3PKS","PKSother"
"SRR8205304rbin.2","siderophore","Others"
"S176bin.3","indole","Others"
"SRR6202020rbin.2","ranthipeptide","RiPPs"
"SRR13207077bin.11","arylpolyene","Others"
"SRR10953936bin.1","T1PKS","PKSI"
"SRR12347819bin.24","NRPS.NRPS-like","NRPS"
"SRR13115019bin.1","RiPP-like","RiPPs"
"SRR11613358bin.72","NRPS","NRPS"
"SRR9721663rbin.11","ectoine","Others"
"SRR4027936rbin.2","NRPS-like","NRPS"
"S406bin.14","terpene","Terpene"
"SRR5468417rbin.8","NRPS-like","NRPS"
"S173bin.7","indole","Others"
"zpcx_11bin.6","arylpolyene","Others"
"SRR12170512bin.5","other","Others"
"SRR10695388bin.6","hserlactone","Others"
"SRR8558719rbin.9","NRPS","NRPS"
"SRR11678612bin.7","RiPP-like","RiPPs"
"SRR6266571rbin.16","nucleoside","Others"
"S4rebin.4","NRPS","NRPS"
"S91rbin.2","terpene","Terpene"
"SRR5579872rbin.1","arylpolyene","Others"
"SRR11719876bin.8","RiPP-like","RiPPs"
"S383bin.7","NRPS","NRPS"
"SRR8931236rbin.23","terpene","Terpene"
"SRR3712184rbin.4","arylpolyene","Others"
"SRR7102016rbin.5","NRPS-like","NRPS"
"SRR3990167rbin.87","NRPS-like","NRPS"
"S402bin.1","RiPP-like","RiPPs"
"S75rbin.27","NRPS.T1PKS","PKS-NRP_Hybrids"
"SRR6185436rbin.14","terpene","Terpene"
"SRR5195132rbin.8","RiPP-like","RiPPs"
"S308bin.13","terpene","Terpene"
"SRR6788488rbin.14","NRPS-like","NRPS"
"ERR4661006rbin.3","NRPS","NRPS"
"S244bin.35","arylpolyene","Others"
"R3rebin.6","NAPAA","NRPS"
"SRR10360644bin.12","RiPP-like","RiPPs"
"SRR5195135rbin.3","RiPP-like","RiPPs"
"SRR8881009rbin.24","RiPP-like","RiPPs"
"SRR11743028bin.17","RRE-containing","RiPPs"
"SRR11679678bin.4","terpene","Terpene"
"SRR10968252bin.3","arylpolyene","Others"
"SRR12844127bin.2","transAT-PKS-like","PKSother"
"S47rbin.11","lanthipeptide-class-iv","RiPPs"
"SRR10159350bin.12","lassopeptide","RiPPs"
"SRR11467479bin.3","NRPS","NRPS"
"SRR7003765rbin.28","terpene","Terpene"
"SRR7472063rbin.8","RiPP-like","RiPPs"
"SRR13115019bin.55","RRE-containing","RiPPs"
"S38rbin.5","RRE-containing","RiPPs"
"SRR11719874bin.1","RRE-containing","RiPPs"
"SRR7091524rbin.12","resorcinol","Others"
"SRR11842680bin.16","amglyccycl","Saccharides"
"SRR11051962bin.1","NRPS","NRPS"
"zpcx_13bin.1","RiPP-like","RiPPs"
"SRR13115019bin.58","arylpolyene.resorcinol","Others"
"SRR5195144rbin.29","RRE-containing","RiPPs"
"SRR8487025rbin.11","betalactone","Others"
"SRR11836412bin.5","RiPP-like","RiPPs"
"zpcx_11bin.14","NRPS","NRPS"
"SRR12347812bin.12","indole","Others"
"SRR10585504bin.7","ectoine","Others"
"SRR3989344rbin.442","hserlactone","Others"
"SRR11031422bin.11","NRPS","NRPS"
"S185bin.14","other","Others"
"S386bin.6","lanthipeptide-class-iii","RiPPs"
"S296bin.7","RiPP-like","RiPPs"
"Z3jian_bin.16","phosphonate","Others"
"SRR3984893rbin.11","T3PKS","PKSother"
"SRR5659263rbin.9","arylpolyene","Others"
"SRR5882724rbin.21","NRPS","NRPS"
"SRR11051938bin.5","NRPS","NRPS"
"S70rbin.11","NRPS","NRPS"
"SRR11622295bin.34","RiPP-like","RiPPs"
"SRR5823602rbin.1","NRPS","NRPS"
"S179bin.4","RiPP-like","RiPPs"
"SRR5195143rbin.15","RRE-containing","RiPPs"
"SRR7011569rbin.3","T3PKS","PKSother"
"SRR12844114bin.4","NRPS","NRPS"
"SRR5823603rbin.15","terpene","Terpene"
"SRR5581483rbin.77","arylpolyene","Others"
"SRR7026572rbin.18","RiPP-like","RiPPs"
"SRR11467478bin.13","siderophore","Others"
"SRR12377062bin.2","RiPP-like","RiPPs"
"SRR7968838rbin.2","RiPP-like","RiPPs"
"SRR7976247rbin.21","terpene","Terpene"
"SRR8205310rbin.2","arylpolyene","Others"
"SRR9289417rbin.13","T1PKS","PKSI"
"SRR6478609rbin.13","RiPP-like","RiPPs"
"S313bin.19","ectoine","Others"
"zpcx_27bin.4","terpene","Terpene"
"S383bin.7","NRPS","NRPS"
"SRR11271805bin.2","terpene","Terpene"
"SRR7976247rbin.19","RiPP-like","RiPPs"
"SRR8438987rbin.21","NRPS","NRPS"
"SRR5581483rbin.18","RiPP-like","RiPPs"
"SRR5855435rbin.7","NRPS-like","NRPS"
"SRR10127265bin.3","NRPS.T1PKS","PKS-NRP_Hybrids"
"SRR5258708rbin.28","arylpolyene","Others"
"SRR8205312rbin.2","terpene","Terpene"
"SRR11719873bin.6","ectoine","Others"
"SRR5690606rbin.59","T1PKS","PKSI"
"SRR7101043rbin.9","ladderane","Others"
"SRR8863178rbin.10","ranthipeptide","RiPPs"
"SRR11051938bin.5","NRPS","NRPS"
"SRR5581483rbin.74","acyl_amino_acids","Others"
"SRR9691054rbin.9","siderophore","Others"
"SRR5215210rbin.11","NRPS","NRPS"
"SRR9691051rbin.13","T1PKS","PKSI"
"SRR5678814rbin.5","terpene","Terpene"
"SRR11833939bin.17","hserlactone","Others"
"SRR10376087bin.99","RiPP-like","RiPPs"
"SRR10585504bin.1","T1PKS","PKSI"
"S70rbin.5","NAPAA","NRPS"
"SRR7026233rbin.4","NRPS.NRPS-like","NRPS"
"SRR5918986rbin.4","arylpolyene","Others"
"SRR10376087bin.97","terpene","Terpene"
"SRR8558719rbin.9","NRPS","NRPS"
"SRR5260221rbin.11","T3PKS","PKSother"
"SRR11794808bin.30","terpene","Terpene"
"SRR5234508rbin.1","T3PKS","PKSother"
"zpcx_21bin.7","NRPS-like","NRPS"
"SRR8879137rbin.56","terpene","Terpene"
"S35rbin.7","terpene","Terpene"
"SRR11836545bin.16","RRE-containing","RiPPs"
"SRR1153387rbin.2","terpene","Terpene"
"zpcx_23bin.3","redox-cofactor","Others"
"R25rbin.10","RRE-containing","RiPPs"
"S381bin.4","T1PKS","PKSI"
"SRR8438992rbin.14","terpene","Terpene"
"SRR10360650bin.6","RiPP-like","RiPPs"
"SRR12676707bin.1","other","Others"
"SRR9694539rbin.5","RiPP-like","RiPPs"
"zpcx_23bin.7","NRPS-like","NRPS"
"SRR8554898rbin.41","NRPS-like","NRPS"
"SRR5712692rbin.3","RiPP-like","RiPPs"
"SRR12347921bin.9","T1PKS","PKSI"
"SRR11836410bin.25","thioamitides","Others"
"SRR10028480bin.1","terpene","Terpene"
"SRR11635549bin.1","NRPS-like","NRPS"
"SRR11742809bin.26","arylpolyene","Others"
"SRR11467480bin.1","T1PKS","PKSI"
"SRR5579872rbin.16","NRPS","NRPS"
"SRR5209943rbin.39","terpene","Terpene"
"S209bin.13","NRPS","NRPS"
"SRR3990173rbin.28","T3PKS","PKSother"
"S32rbin.9","NRPS-like","NRPS"
"S383bin.1","redox-cofactor","Others"
"SRR10954980bin.2","RRE-containing","RiPPs"
"SRR5208282rbin.13","terpene","Terpene"
"SRR5210466rbin.5","T3PKS","PKSother"
"S366bin.60","proteusin.lanthipeptide-class-ii","RiPPs"
"D6rbin.22","terpene","Terpene"
"SRR8554643rbin.78","RRE-containing","RiPPs"
"SRR5195132rbin.2","NRPS-like","NRPS"
"S333bin.11","RiPP-like","RiPPs"
"S258bin.21","NRPS-like","NRPS"
"SRR5258706rbin.14","T1PKS","PKSI"
"SRR10948449bin.6","terpene","Terpene"
"SRR6266566rbin.6","RRE-containing","RiPPs"
"SRR8549365rbin.28","NRPS-like","NRPS"
"SRR8439262rbin.49","RiPP-like","RiPPs"
"S179bin.38","T1PKS","PKSI"
"SRR5512133rbin.4","T1PKS","PKSI"
"SRR7629279rbin.2","ranthipeptide","RiPPs"
"SRR5678806rbin.35","ranthipeptide","RiPPs"
"S134bin.4","T2PKS","PKSother"
"SRR6185437rbin.38","RRE-containing","RiPPs"
"SRR11742962bin.42","other","Others"
"S75rbin.13","NRPS-like","NRPS"
"S313bin.10","arylpolyene","Others"
"SRR11835809bin.42","T3PKS","PKSother"
"SRR7976076rbin.3","RRE-containing","RiPPs"
"SRR908276rebin.4","ectoine","Others"
"SRR5688572rbin.10","RiPP-like","RiPPs"
"SRR10954974bin.3","T1PKS","PKSI"
"SRR11622295bin.13","T3PKS","PKSother"
"SRR11719871bin.5","RiPP-like","RiPPs"
"SRR8881009rbin.3","RiPP-like","RiPPs"
"SRR5468417rbin.6","NRPS","NRPS"
"SRR12951525bin.3","NRPS.transAT-PKS-like","PKS-NRP_Hybrids"
"SRR5195147rbin.2","T3PKS","PKSother"
"SRR9656165rbin.12","NRPS-like","NRPS"
"SRR7004337rbin.5","T3PKS","PKSother"
"SRR7003810rbin.14","NRPS","NRPS"
"SRR10998593bin.13","siderophore","Others"
"Z1jian_bin.2","NRPS-like","NRPS"
"SRR10998591bin.4","NRPS","NRPS"
"S383bin.7","NRPS","NRPS"
"S112bin.7","NRPS-like","NRPS"
"S261bin.13","RiPP-like","RiPPs"
"SRR5829696rbin.14","RRE-containing","RiPPs"
"SRR7102016rbin.8","RiPP-like","RiPPs"
"DRR101455rebin.7","lanthipeptide-class-i","RiPPs"
"SRR5209943rbin.30","RiPP-like","RiPPs"
"zpcx_8rbin.14","NRPS-like","NRPS"
"SRR5855415rbin.8","terpene","Terpene"
"SRR10954383bin.8","melanin","Others"
"SRR6517654rbin.5","thioamitides","Others"
"SRR3990169rbin.35","RRE-containing","RiPPs"
"SRR6325480rbin.10","NAPAA","NRPS"
"SRR11051938bin.5","NRPS","NRPS"
"SRR3984885rbin.10","terpene","Terpene"
"SRR7097863rbin.13","furan","Others"
"SRR9009774bin.337","NRPS","NRPS"
"S326bin.3","cyanobactin","RiPPs"
"SRR11835809bin.55","NRPS","NRPS"
"SRR5947209rbin.11","NRPS","NRPS"
"SRR10695391bin.13","RiPP-like","RiPPs"
"SRR6202165rbin.4","NRPS-like","NRPS"
"SRR11449188bin.19","acyl_amino_acids","Others"
"SRR7100789rbin.11","RiPP-like","RiPPs"
"SRR3985525rbin.11","T1PKS","PKSI"
"S191bin.9","NRPS","NRPS"
"S14rbin.12","T3PKS","PKSother"
"SRR10968225bin.2","T1PKS","PKSI"
"SRR12676707bin.1","NRPS","NRPS"
"SRR8487025rbin.11","ranthipeptide","RiPPs"
"S283bin.8","NRPS-like","NRPS"
"SRR9656168rbin.9","terpene","Terpene"
"SRR5208337rbin.16","terpene","Terpene"
"SRR6267142rbin.1","terpene","Terpene"
"zpcx_26bin.16","terpene","Terpene"
"SRR11051937bin.2","T3PKS","PKSother"
"SRR7967861rbin.4","terpene","Terpene"
"SRR7882662rbin.33","lanthipeptide-class-ii","RiPPs"
"SRR5207236rbin.8","redox-cofactor","Others"
"SRR7967784rbin.9","NRPS","NRPS"
"SRR12773048bin.1","RiPP-like","RiPPs"
"SRR5579884rbin.41","T3PKS","PKSother"
"SRR7457708rbin.6","ectoine","Others"
"SRR6181342rbin.4","terpene","Terpene"
"zpcx_3rbin.11","NRPS-like","NRPS"
"SRR5210316rbin.14","terpene","Terpene"
"innerS6rbin.7","NRPS","NRPS"
"SRR9694538rbin.2","terpene","Terpene"
"SRR8558719rbin.10","terpene","Terpene"
"SRR11679678bin.18","RiPP-like","RiPPs"
"SRR12095478bin.2","thioamitides.RiPP-like","Others"
"SRR5579884rbin.59","NRPS","NRPS"
"SRR5678807rbin.71","terpene","Terpene"
"SRR11051945bin.2","NRPS","NRPS"
"SRR7687087rbin.4","RRE-containing","RiPPs"
"zpcx_23bin.13","RiPP-like","RiPPs"
"S141bin.5","T1PKS","PKSI"
"SRR12659395bin.6","betalactone","Others"
"SRR8881005rbin.49","RiPP-like","RiPPs"
"S249bin.13","NRPS-like","NRPS"
"SRR5581483rbin.111","RiPP-like","RiPPs"
"SRR7095402rbin.18","NRPS","NRPS"
"SRR12844108bin.2","cyanobactin","RiPPs"
"S334bin.5","hglE-KS","PKSother"
"SRR11842680bin.31","terpene","Terpene"
"S38rbin.2","resorcinol","Others"
"S308bin.6","NRPS","NRPS"
"SRR8879133rbin.68","RiPP-like","RiPPs"
"SRR10489834bin.29","T3PKS","PKSother"
"SRR10695391bin.7","RRE-containing","RiPPs"
"SRR1586301rbin.8","terpene","Terpene"
"SRR6683740rbin.4","betalactone","Others"
"SRR12805503bin.1","NRPS-like","NRPS"
"SRR12917226bin.2","NRPS","NRPS"
"SRR7004344rbin.8","ranthipeptide","RiPPs"
"BRice_17rbin.3","terpene","Terpene"
"SRR7011991rbin.18","RiPP-like","RiPPs"
"SRR5209943rbin.41","betalactone","Others"
"S285bin.2","T3PKS","PKSother"
"SRR2902415rbin.30","ectoine","Others"
"S279bin.13","NRPS","NRPS"
"SRR12170516bin.40","lanthipeptide-class-i","RiPPs"
"SRR8543488rbin.3","NRPS","NRPS"
"SRR7042342rbin.5","NRPS-like","NRPS"
"SRR3977135rbin.1","terpene","Terpene"
"SRR3990173rbin.23","NRPS-like","NRPS"
"SRR5581483rbin.168","NRPS","NRPS"
"SRR5512135rbin.3","terpene","Terpene"
"D6rbin.22","terpene","Terpene"
"SRR8879133rbin.37","betalactone","Others"
"SRR9009774bin.197","lanthipeptide-class-ii","RiPPs"
"S3rebin.1","acyl_amino_acids","Others"
"S38rbin.4","T1PKS","PKSI"
"SRR6474744rbin.14","NRPS-like","NRPS"
"R26rbin.2","terpene","Terpene"
"SRR2070862rbin.1","NRPS-like","NRPS"
"SRR12170513bin.12","RRE-containing","RiPPs"
"S264bin.23","indole","Others"
"SRR11743028bin.23","lassopeptide","RiPPs"
"S225bin.2","NRPS-like","NRPS"
"SRR11622295bin.34","RiPP-like","RiPPs"
"SRR10954988bin.3","RRE-containing","RiPPs"
"SRR10998593bin.3","NAPAA","NRPS"
"SRR8874838rbin.1","NRPS","NRPS"
"SRR8205305rbin.3","betalactone","Others"
"SRR10968246bin.22","hserlactone","Others"
"SRR4021130rbin.1","NRPS.T1PKS","PKS-NRP_Hybrids"
"SRR4022160rbin.1","lassopeptide","RiPPs"
"SRR11613358bin.73","NRPS-like","NRPS"
"S324bin.8","terpene","Terpene"
"ERR4661006rbin.4","terpene","Terpene"
"SRR10968268bin.2","terpene","Terpene"
"SRR10929040bin.1","NRPS-like","NRPS"
"SRR11836412bin.4","terpene","Terpene"
"ED2bin.7","terpene","Terpene"
"SRR3989339rbin.19","RRE-containing","RiPPs"
"SRR7094548rbin.8","NRPS-like","NRPS"
"SRR8205304rbin.7","terpene","Terpene"
"SRR11836029bin.45","T1PKS","PKSI"
"SRR6683738rbin.2","RiPP-like","RiPPs"
"S308bin.6","NRPS","NRPS"
"S390bin.4","resorcinol","Others"
"S252bin.3","terpene","Terpene"
"SRR5680860rbin.8","terpene","Terpene"
"SRR3402030rbin.4","RiPP-like","RiPPs"
"S126bin.25","redox-cofactor","Others"
"SRR8881009rbin.10","RiPP-like","RiPPs"
"SRR5690606rbin.59","terpene","Terpene"
"SRR6202522rbin.6","terpene","Terpene"
"SRR7004174rbin.6","NRPS","NRPS"
"SRR11467474bin.7","NRPS","NRPS"
"SRR3989295rbin.48","RRE-containing","RiPPs"
"SRR6517653rbin.3","NRPS-like","NRPS"
"SRR12917226bin.2","NRPS","NRPS"
"S261bin.27","NRPS","NRPS"
"SRR7093792rbin.14","NRPS","NRPS"
"SRR8543488rbin.22","NRPS","NRPS"
"S271bin.7","NRPS","NRPS"
"SRR3990169rbin.16","RiPP-like","RiPPs"
"SRR11835809bin.43","NRPS","NRPS"
"SRR7686991rbin.5","NRPS-like","NRPS"
"SRR5215831rbin.16","NRPS.NRPS-like","NRPS"
"SRR5689334rbin.7","RiPP-like","RiPPs"
"SRR6958472rbin.16","redox-cofactor","Others"
"S211bin.30","NRPS-like","NRPS"
"SRR8556377rbin.113","terpene","Terpene"
"SRR3401954rbin.7","RiPP-like","RiPPs"
"SRR11467476bin.6","betalactone","Others"
"SRR5215213rbin.8","NRPS","NRPS"
"S29rbin.3","nucleoside","Others"
"SRR7026571rbin.6","NRPS.NRPS-like","NRPS"
"SRR8205308rbin.2","oligosaccharide","Saccharides"
"SRR8881010rbin.52","siderophore","Others"
"SRR8554511rbin.77","NRPS-like","NRPS"
"SRR5579884rbin.51","NRPS","NRPS"
"SRR12170509bin.11","RiPP-like","RiPPs"
"SRR5468419rbin.10","NRPS-like","NRPS"
"SRR5582436rbin.37","RRE-containing","RiPPs"
"S288bin.8","NRPS","NRPS"
"SRR10954980bin.2","NRPS","NRPS"
"SRR12844103bin.5","RRE-containing","RiPPs"
"SRR10695396bin.3","RiPP-like","RiPPs"
"S279bin.5","NRPS","NRPS"
"SRR6181342rbin.14","terpene","Terpene"
"SRR4022091rbin.2","lassopeptide.RRE-containing","RiPPs"
"SRR12170514bin.46","ranthipeptide","RiPPs"
"SRR12418386bin.1","RiPP-like","RiPPs"
"SRR11842680bin.61","NRPS-like","NRPS"
"SRR5468419rbin.20","terpene","Terpene"
"SRR1157616rbin.4","terpene","Terpene"
"SRR8879135rbin.62","terpene","Terpene"
"SRR7457709rbin.4","lanthipeptide-class-iii","RiPPs"
"S142bin.2","NRPS","NRPS"
"SRR5210470rbin.10","RiPP-like","RiPPs"
"SRR6202451rbin.1","NRPS-like","NRPS"
"S46rbin.12","T3PKS","PKSother"
"SRR12681506bin.8","terpene","Terpene"
"SRR12681512bin.7","NRPS-like","NRPS"
"SRR5215473rbin.11","NRPS","NRPS"
"SRR3982075rbin.1","hserlactone","Others"
"SRR7550492rbin.11","NRPS","NRPS"
"S70rbin.9","NRPS","NRPS"
"SRR11051946bin.4","hglE-KS","PKSother"
"SRR3401991rbin.4","T2PKS","PKSother"
"SRR12681510bin.1","RiPP-like","RiPPs"
"SRR12170516bin.59","NRPS","NRPS"
"SRR11613358bin.63","terpene","Terpene"
"SRR11449187bin.25","terpene","Terpene"
"SRR9032075rbin.10","NRPS-like","NRPS"
"SRR9650391rbin.28","RRE-containing","RiPPs"
"SRR7091524rbin.13","terpene","Terpene"
"SRR6202165rbin.4","terpene","Terpene"
"SRR12676706bin.9","NRPS","NRPS"
"SRR10953302bin.1","NRPS","NRPS"
"SRR6056298rbin.14","terpene","Terpene"
"BRice_18rbin.12","terpene","Terpene"
"SRR12676706bin.9","RiPP-like","RiPPs"
"SRR5659263rbin.5","thioamitides","Others"
"SRR5260221rbin.23","lassopeptide","RiPPs"
"SRR3712184rbin.2","NRPS","NRPS"
"S38rbin.2","terpene","Terpene"
"SRR8881011rbin.96","terpene","Terpene"
"SRR11613032bin.27","NRPS","NRPS"
"SRR10585506bin.8","ectoine","Others"
"SRR8879135rbin.9","terpene","Terpene"
"S193bin.5","NRPS-like","NRPS"
"SRR8879137rbin.15","RiPP-like","RiPPs"
"SRR8439262rbin.31","NRPS","NRPS"
"SRR10489815bin.22","RiPP-like","RiPPs"
"S309bin.5","terpene","Terpene"
"SRR5699024rbin.85","ectoine","Others"
"SRR7026345rbin.4","NRPS-like","NRPS"
"SRR4028118rbin.3","NRPS","NRPS"
"SRR11614242bin.43","ladderane","Others"
"S335bin.7","other","Others"
"SRR11836447bin.6","lassopeptide.RRE-containing","RiPPs"
"SRR8438987rbin.18","T1PKS","PKSI"
"SRR10127268bin.1","T3PKS","PKSother"
"SRR5919197rbin.8","RRE-containing","RiPPs"
"SRR5579859rbin.37","T3PKS","PKSother"
"SRR8438992rbin.14","indole","Others"
"SRR5468419rbin.20","arylpolyene","Others"
"S318bin.5","terpene","Terpene"
"SRR9009774bin.336","RiPP-like","RiPPs"
"SRR9656163rbin.12","ranthipeptide","RiPPs"
"SRR11467480bin.1","T1PKS","PKSI"
"SRR5665213rbin.17","terpene","Terpene"
"SRR9650533rbin.6","hglE-KS","PKSother"
"SRR11467479bin.3","NRPS","NRPS"
"SRR6184671rbin.39","proteusin.RRE-containing","RiPPs"
